table_name	index_name	index_type	unique	columns	source_file	status	notes
llx_c_subtotals_texts	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_subtotals_texts-subtotals.sql	启用	主键在建表文件中定义
llx_c_subtotals_texts	uk_c_subtotals_texts_code_entity	INDEX	Y	entity, code	htdocs/install/mysql/tables/llx_c_subtotals_texts-subtotals.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_subtotals_titles	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_subtotals_titles-subtotals.sql	启用	主键在建表文件中定义
llx_c_subtotals_titles	uk_c_subtotals_titles_code_entity	INDEX	Y	entity, code	htdocs/install/mysql/tables/llx_c_subtotals_titles-subtotals.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_ticket_category	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_ticket_category-ticket.sql	启用	主键在建表文件中定义
llx_c_ticket_category	uk_code	INDEX	Y	code, entity	htdocs/install/mysql/tables/llx_c_ticket_category-ticket.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_ticket_resolution	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_ticket_resolution-ticket.sql	启用	主键在建表文件中定义
llx_c_ticket_resolution	uk_code	INDEX	Y	code, entity	htdocs/install/mysql/tables/llx_c_ticket_resolution-ticket.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_ticket_severity	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_ticket_severity-ticket.sql	启用	主键在建表文件中定义
llx_c_ticket_severity	uk_code	INDEX	Y	code, entity	htdocs/install/mysql/tables/llx_c_ticket_severity-ticket.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_ticket_type	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_ticket_type-ticket.sql	启用	主键在建表文件中定义
llx_c_ticket_type	uk_code	INDEX	Y	code, entity	htdocs/install/mysql/tables/llx_c_ticket_type-ticket.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_transport_mode	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_transport_mode.sql	启用	主键在建表文件中定义
llx_c_transport_mode	uk_c_transport_mode	INDEX	Y	code, entity	htdocs/install/mysql/tables/llx_c_transport_mode.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_tva	idx_tva_fk_department_buyer	INDEX	N	fk_department_buyer	htdocs/install/mysql/tables/llx_c_tva.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_tva	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_tva.sql	启用	主键在建表文件中定义
llx_c_tva	uk_c_tva_id	INDEX	Y	entity, fk_pays, code, taux, recuperableonly	htdocs/install/mysql/tables/llx_c_tva.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_type_contact	idx_c_type_contact_code	INDEX	N	code	htdocs/install/mysql/tables/llx_c_type_contact.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_type_contact	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_type_contact.sql	启用	主键在建表文件中定义
llx_c_type_contact	uk_c_type_contact_id	INDEX	Y	element, source, code	htdocs/install/mysql/tables/llx_c_type_contact.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_type_container	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_type_container-website.sql	启用	主键在建表文件中定义
llx_c_type_container	uk_c_type_container_id	INDEX	Y	code, entity	htdocs/install/mysql/tables/llx_c_type_container-website.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_type_fees	PRIMARY	PRIMARY KEY	Y	id	htdocs/install/mysql/tables/llx_c_type_fees.sql	启用	主键在建表文件中定义
llx_c_type_fees	uk_c_type_fees	INDEX	Y	code	htdocs/install/mysql/tables/llx_c_type_fees.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_type_resource	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_type_resource.sql	启用	主键在建表文件中定义
llx_c_type_resource	uk_c_type_resource_id	INDEX	Y	label, code	htdocs/install/mysql/tables/llx_c_type_resource.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_typent	PRIMARY	PRIMARY KEY	Y	id	htdocs/install/mysql/tables/llx_c_typent.sql	启用	主键在建表文件中定义
llx_c_typent	uk_c_typent	INDEX	Y	code	htdocs/install/mysql/tables/llx_c_typent.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_units	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_units.sql	启用	主键在建表文件中定义
llx_c_ziptown	idx_c_ziptown_fk_county	INDEX	N	fk_county	htdocs/install/mysql/tables/llx_c_ziptown.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_ziptown	idx_c_ziptown_fk_pays	INDEX	N	fk_pays	htdocs/install/mysql/tables/llx_c_ziptown.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_ziptown	idx_c_ziptown_zip	INDEX	N	zip	htdocs/install/mysql/tables/llx_c_ziptown.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_c_ziptown	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_c_ziptown.sql	启用	主键在建表文件中定义
llx_c_ziptown	uk_ziptown_fk_pays	INDEX	Y	zip, town, fk_pays	htdocs/install/mysql/tables/llx_c_ziptown.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_account	idx_categorie_account_fk_account	INDEX	N	fk_account	htdocs/install/mysql/tables/llx_categorie_account.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_account	idx_categorie_account_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_account.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_actioncomm	idx_categorie_actioncomm_fk_actioncomm	INDEX	N	fk_actioncomm	htdocs/install/mysql/tables/llx_categorie_actioncomm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_actioncomm	idx_categorie_actioncomm_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_actioncomm.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_contact	idx_categorie_contact_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_contact.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_contact	idx_categorie_contact_fk_socpeople	INDEX	N	fk_socpeople	htdocs/install/mysql/tables/llx_categorie_contact.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_fichinter	idx_categorie_fichinter_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_fichinter-fichinter.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_fichinter	idx_categorie_fichinter_fk_fichinter	INDEX	N	fk_fichinter	htdocs/install/mysql/tables/llx_categorie_fichinter-fichinter.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_fournisseur	idx_categorie_fournisseur_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_fournisseur.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_fournisseur	idx_categorie_fournisseur_fk_societe	INDEX	N	fk_soc	htdocs/install/mysql/tables/llx_categorie_fournisseur.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_invoice	idx_categorie_invoice_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_invoice-facture.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_invoice	idx_categorie_invoice_fk_invoice	INDEX	N	fk_invoice	htdocs/install/mysql/tables/llx_categorie_invoice-facture.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_knowledgemanagement	idx_categorie_knowledgemanagement_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_knowledgemanagement-knowledgemanagement.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_knowledgemanagement	idx_categorie_knowledgemanagement_fk_knowledgemanagement	INDEX	N	fk_knowledgemanagement	htdocs/install/mysql/tables/llx_categorie_knowledgemanagement-knowledgemanagement.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_lang_extrafields	idx_categorie_lang_fk_object	INDEX	N	fk_object	htdocs/install/mysql/tables/llx_categorie_lang_extrafields.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_lang_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_categorie_lang_extrafields.sql	启用	主键在建表文件中定义
llx_categorie_lang	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_categorie_lang.sql	启用	主键在建表文件中定义
llx_categorie_lang	uk_category_lang	INDEX	Y	fk_category, lang	htdocs/install/mysql/tables/llx_categorie_lang.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_member	idx_categorie_member_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_member.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_member	idx_categorie_member_fk_member	INDEX	N	fk_member	htdocs/install/mysql/tables/llx_categorie_member.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_mo	idx_categorie_mo_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_mo-mrp.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_mo	idx_categorie_mo_fk_mo	INDEX	N	fk_mo	htdocs/install/mysql/tables/llx_categorie_mo-mrp.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_order	idx_categorie_order_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_order-commande.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_order	idx_categorie_order_fk_order	INDEX	N	fk_order	htdocs/install/mysql/tables/llx_categorie_order-commande.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_product	idx_categorie_product_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_product.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_product	idx_categorie_product_fk_product	INDEX	N	fk_product	htdocs/install/mysql/tables/llx_categorie_product.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_project_task	idx_categorie_project_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_project_task-project.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_project_task	idx_categorie_project_fk_task	INDEX	N	fk_project_task	htdocs/install/mysql/tables/llx_categorie_project_task-project.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_project	idx_categorie_project_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_project.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_project	idx_categorie_project_fk_project	INDEX	N	fk_project	htdocs/install/mysql/tables/llx_categorie_project.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_propal	idx_categorie_propal_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_propal-propal.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_propal	idx_categorie_propal_fk_propal	INDEX	N	fk_propal	htdocs/install/mysql/tables/llx_categorie_propal-propal.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_societe	idx_categorie_societe_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_societe.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_societe	idx_categorie_societe_fk_societe	INDEX	N	fk_soc	htdocs/install/mysql/tables/llx_categorie_societe.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_supplier_invoice	idx_categorie_supplier_invoice_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_supplier_invoice.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_supplier_invoice	idx_categorie_supplier_invoice_fk_supplier_invoice	INDEX	N	fk_supplier_invoice	htdocs/install/mysql/tables/llx_categorie_supplier_invoice.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_supplier_order	idx_categorie_supplier_order_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_supplier_order.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_supplier_order	idx_categorie_supplier_order_fk_supplier_order	INDEX	N	fk_supplier_order	htdocs/install/mysql/tables/llx_categorie_supplier_order.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_supplier_proposal	idx_categorie_supplier_proposal_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_supplier_proposal-supplier_proposal.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_supplier_proposal	idx_categorie_supplier_proposal_fk_supplier_proposal	INDEX	N	fk_supplier_proposal	htdocs/install/mysql/tables/llx_categorie_supplier_proposal-supplier_proposal.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_ticket	idx_categorie_ticket_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_ticket-ticket.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_ticket	idx_categorie_ticket_fk_ticket	INDEX	N	fk_ticket	htdocs/install/mysql/tables/llx_categorie_ticket-ticket.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_user	idx_categorie_user_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_user.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_user	idx_categorie_user_fk_user	INDEX	N	fk_user	htdocs/install/mysql/tables/llx_categorie_user.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_warehouse	idx_categorie_warehouse_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_warehouse-stock.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_warehouse	idx_categorie_warehouse_fk_warehouse	INDEX	N	fk_warehouse	htdocs/install/mysql/tables/llx_categorie_warehouse-stock.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_website_page	idx_categorie_website_page_fk_categorie	INDEX	N	fk_categorie	htdocs/install/mysql/tables/llx_categorie_website_page-website.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie_website_page	idx_categorie_website_page_fk_website_page	INDEX	N	fk_website_page	htdocs/install/mysql/tables/llx_categorie_website_page-website.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categorie	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_categorie.sql	启用	主键在建表文件中定义
llx_categorie	uk_categorie_ref	INDEX	Y	entity, fk_parent, label, type	htdocs/install/mysql/tables/llx_categorie.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_categories_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_categories_extrafields.sql	启用	主键在建表文件中定义
llx_categories_extrafields	uk_categories_extrafields	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_categories_extrafields.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_category_bankline	uk_category_bankline_lineid	INDEX	Y	lineid, fk_categ	htdocs/install/mysql/tables/llx_category_bankline.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_chargesociales	idx_chargesociales_fk_account	INDEX	N	fk_account	htdocs/install/mysql/tables/llx_chargesociales.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_chargesociales	idx_chargesociales_fk_mode_reglement	INDEX	N	fk_mode_reglement	htdocs/install/mysql/tables/llx_chargesociales.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_chargesociales	idx_chargesociales_fk_projet	INDEX	N	fk_projet	htdocs/install/mysql/tables/llx_chargesociales.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_chargesociales	idx_chargesociales_fk_type	INDEX	N	fk_type	htdocs/install/mysql/tables/llx_chargesociales.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_chargesociales	idx_chargesociales_fk_user	INDEX	N	fk_user	htdocs/install/mysql/tables/llx_chargesociales.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_chargesociales	idx_chargesociales_fk_user_author	INDEX	N	fk_user_author	htdocs/install/mysql/tables/llx_chargesociales.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_chargesociales	idx_chargesociales_fk_user_modif	INDEX	N	fk_user_modif	htdocs/install/mysql/tables/llx_chargesociales.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_chargesociales	idx_chargesociales_fk_user_valid	INDEX	N	fk_user_valid	htdocs/install/mysql/tables/llx_chargesociales.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_chargesociales	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_chargesociales.sql	启用	主键在建表文件中定义
llx_commande_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_commande_extrafields.sql	启用	主键在建表文件中定义
llx_commande_extrafields	uk_commande_extrafields	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_commande_extrafields.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_commande_fournisseur_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_commande_fournisseur_extrafields.sql	启用	主键在建表文件中定义
llx_commande_fournisseur_extrafields	uk_commande_fournisseur_extrafields	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_commande_fournisseur_extrafields.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_commande_fournisseur_log	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_commande_fournisseur_log.sql	启用	主键在建表文件中定义
llx_commande_fournisseur	billed	INDEX	N	billed	htdocs/install/mysql/tables/llx_commande_fournisseur.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_commande_fournisseur	idx_commande_fournisseur_fk_soc	INDEX	N	fk_soc	htdocs/install/mysql/tables/llx_commande_fournisseur.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_commande_fournisseur	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_commande_fournisseur.sql	启用	主键在建表文件中定义
llx_commande_fournisseur	uk_commande_fournisseur_ref	INDEX	Y	ref, entity	htdocs/install/mysql/tables/llx_commande_fournisseur.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_commande_fournisseurdet_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_commande_fournisseurdet_extrafields.sql	启用	主键在建表文件中定义
llx_commande_fournisseurdet_extrafields	uk_commande_fournisseurdet_extrafields	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_commande_fournisseurdet_extrafields.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_commande_fournisseurdet	idx_commande_fournisseurdet_fk_commande	INDEX	N	fk_commande	htdocs/install/mysql/tables/llx_commande_fournisseurdet.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_commande_fournisseurdet	idx_commande_fournisseurdet_fk_product	INDEX	N	fk_product	htdocs/install/mysql/tables/llx_commande_fournisseurdet.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_commande_fournisseurdet	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_commande_fournisseurdet.sql	启用	主键在建表文件中定义
llx_commande	idx_commande_fk_account	INDEX	N	fk_account	htdocs/install/mysql/tables/llx_commande.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_commande	idx_commande_fk_currency	INDEX	N	fk_currency	htdocs/install/mysql/tables/llx_commande.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_commande	idx_commande_fk_projet	INDEX	N	fk_projet	htdocs/install/mysql/tables/llx_commande.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_commande	idx_commande_fk_soc	INDEX	N	fk_soc	htdocs/install/mysql/tables/llx_commande.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_commande	idx_commande_fk_statut	INDEX	N	fk_statut	htdocs/install/mysql/tables/llx_commande.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_commande	idx_commande_fk_user_author	INDEX	N	fk_user_author	htdocs/install/mysql/tables/llx_commande.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_commande	idx_commande_fk_user_cloture	INDEX	N	fk_user_cloture	htdocs/install/mysql/tables/llx_commande.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_commande	idx_commande_fk_user_valid	INDEX	N	fk_user_valid	htdocs/install/mysql/tables/llx_commande.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_commande	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_commande.sql	启用	主键在建表文件中定义
llx_commande	uk_commande_ref	INDEX	Y	ref, entity	htdocs/install/mysql/tables/llx_commande.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_commandedet_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_commandedet_extrafields.sql	启用	主键在建表文件中定义
llx_commandedet_extrafields	uk_commandedet_extrafields	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_commandedet_extrafields.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_commandedet	idx_commandedet_fk_commande	INDEX	N	fk_commande	htdocs/install/mysql/tables/llx_commandedet.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_commandedet	idx_commandedet_fk_product	INDEX	N	fk_product	htdocs/install/mysql/tables/llx_commandedet.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_commandedet	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_commandedet.sql	启用	主键在建表文件中定义
llx_comment	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_comment.sql	启用	主键在建表文件中定义
llx_const	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_const.sql	启用	主键在建表文件中定义
llx_const	uk_const	INDEX	Y	name, entity	htdocs/install/mysql/tables/llx_const.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_contrat_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_contrat_extrafields.sql	启用	主键在建表文件中定义
llx_contrat_extrafields	uk_contrat_extrafields	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_contrat_extrafields.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_contrat	idx_contrat_fk_soc	INDEX	N	fk_soc	htdocs/install/mysql/tables/llx_contrat.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_contrat	idx_contrat_fk_user_author	INDEX	N	fk_user_author	htdocs/install/mysql/tables/llx_contrat.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_contrat	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_contrat.sql	启用	主键在建表文件中定义
llx_contrat	uk_contrat_ref	INDEX	Y	ref, entity	htdocs/install/mysql/tables/llx_contrat.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_contratdet_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_contratdet_extrafields.sql	启用	主键在建表文件中定义
llx_contratdet_extrafields	uk_contratdet_extrafields	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_contratdet_extrafields.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_contratdet	idx_contratdet_date_fin_validite	INDEX	N	date_fin_validite	htdocs/install/mysql/tables/llx_contratdet.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_contratdet	idx_contratdet_date_ouverture	INDEX	N	date_ouverture	htdocs/install/mysql/tables/llx_contratdet.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_contratdet	idx_contratdet_date_ouverture_prevue	INDEX	N	date_ouverture_prevue	htdocs/install/mysql/tables/llx_contratdet.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_contratdet	idx_contratdet_fk_contrat	INDEX	N	fk_contrat	htdocs/install/mysql/tables/llx_contratdet.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_contratdet	idx_contratdet_fk_product	INDEX	N	fk_product	htdocs/install/mysql/tables/llx_contratdet.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_contratdet	idx_contratdet_statut	INDEX	N	statut	htdocs/install/mysql/tables/llx_contratdet.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_contratdet	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_contratdet.sql	启用	主键在建表文件中定义
llx_cronjob	idx_cronjob_dateend	INDEX	N	dateend	htdocs/install/mysql/tables/llx_cronjob.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_cronjob	idx_cronjob_datelastrun	INDEX	N	datelastrun	htdocs/install/mysql/tables/llx_cronjob.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_cronjob	idx_cronjob_datenextrun	INDEX	N	datenextrun	htdocs/install/mysql/tables/llx_cronjob.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_cronjob	idx_cronjob_datestart	INDEX	N	datestart	htdocs/install/mysql/tables/llx_cronjob.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_cronjob	idx_cronjob_status	INDEX	N	status	htdocs/install/mysql/tables/llx_cronjob.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_cronjob	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_cronjob.sql	启用	主键在建表文件中定义
llx_cronjob	uk_cronjob	INDEX	Y	label, entity	htdocs/install/mysql/tables/llx_cronjob.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_default_values	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_default_values.sql	启用	主键在建表文件中定义
llx_default_values	uk_default_values	INDEX	Y	type, entity, user_id, page, param	htdocs/install/mysql/tables/llx_default_values.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_delivery_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_delivery_extrafields.sql	启用	主键在建表文件中定义
llx_delivery_extrafields	uk_delivery_extrafields	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_delivery_extrafields.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_delivery	idx_delivery_fk_soc	INDEX	N	fk_soc	htdocs/install/mysql/tables/llx_delivery.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_delivery	idx_delivery_fk_user_author	INDEX	N	fk_user_author	htdocs/install/mysql/tables/llx_delivery.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_delivery	idx_delivery_fk_user_valid	INDEX	N	fk_user_valid	htdocs/install/mysql/tables/llx_delivery.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_delivery	idx_delivery_uk_ref	INDEX	Y	ref, entity	htdocs/install/mysql/tables/llx_delivery.key.sql	启用	索引由 .key.sql 安装脚本创建
llx_delivery	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_delivery.sql	启用	主键在建表文件中定义
llx_deliverydet_extrafields	PRIMARY	PRIMARY KEY	Y	rowid	htdocs/install/mysql/tables/llx_deliverydet_extrafields.sql	启用	主键在建表文件中定义
llx_deliverydet_extrafields	uk_deliverydet_extrafields	INDEX	Y	fk_object	htdocs/install/mysql/tables/llx_deliverydet_extrafields.key.sql	启用	索引由 .key.sql 安装脚本创建
